,Company Name,Query,URL,Name of Web Page,Web Page Snippet
365,Intel,disabled employees at Intel,https://community.intel.com/t5/Graphics/HOW-DISABLE-VERTICAL-SYNC-USING-COMMANDLINE-OR-REGISTRY/td-p/315086,HOW DISABLE VERTICAL SYNC USING ... - Intel Community,"Please note that the Intel® HD graphics Control panel provides the option to the user to Set Vertical Sync as ""Application Settings"" meaning that if you are running a game you must check if the game has the option to disable this feature internally but I regret to say that this cannot be disabled at the Intel® Graphics Control Panel."
366,Intel,disabled employees at Intel,https://www.indeed.com/cmp/Intel/reviews?fcountry=ALL,"Working at Intel: 5,396 Reviews | Indeed.com","Working for Intel is really good and beneficial for its culture respect! The only thing bad is my commute to work. The Cafeteria is really nice and big, has employee discount during Pandemic, $1.00 breakfast or lunch for contractual and free meal for Permanent employee. Lots of free drinks, juices, coffee and fruits daily!"
367,Intel,disabled employees at Intel,https://www.eop.com/awards-CD.php,Equal Opportunity Publications - Awards Page - Careers ...,"CAREERS & the disABLED Magazine, established in 1986, is the nation's first and only career-guidance and recruitment magazine for people with disabilities who are at undergraduate, graduate, or professional levels.Each issue features a special Braille section. CAREERS & the disABLED has won many awards, including several media ""Award of Excellence"" acknowledgments from the President's ..."
368,Intel,disabled employees at Intel,https://www.intel.gov/people,People - Intel,"People. Meet the people of the IC Careers. Learn how to join the IC Intel Vault. Check out Bin Laden's Bookshelf, IC on the Record, and declassified documents The Public’s Daily Brief. Read the latest news about and from the IC How the IC Works. Learn about how we work, IC members, and oversight"
369,Intel,disabled employees at Intel,https://www.pbs.org/wgbh/nova/article/people-with-disabilities-use-ai-to-improve-their-lives/,People with disabilities are using AI to improve their ...,"There are currently 55 people in the U.S. using the Wheelie 7—mostly quadriplegics, people with ALS, and senior citizens. “Five years ago, this would have been impossible,” Pinheiro says."
370,Intel,disabled employees at Intel,https://ipolitics.ca/2021/02/19/expanding-maid-could-worsen-discrimination-against-people-with-disabilities/,Expanding MAiD could worsen discrimination against people ...,"As the bill reads now, the idea of suffering for people with a chronic condition, illness, or disability will not be differentiated from the suffering they experience as a result of being mistreated, excluded, or inadequately supported by a system that has historically affected, and currently affects, the quality of life of racialized and ..."
371,Intel,disabled employees at Intel,https://www.dell.com/community/Laptops-General-Read-Only/Remove-the-Intel-Inside-Sticker-from-XPS/td-p/5106257,Solved: Remove the Intel Inside Sticker from XPS - Dell ...,"One thing that really annoys me is the insistence of placing stickers on computers - Windows, Intel, whatever. Does anyone have any recommendations for removing the Intel sticker from an XPS laptop? It's lower left of the keyboard. I don't want to mar the rubberized surface."
372,Intel,disabled employees at Intel,https://ideal.com/diversity-hiring/,Diversity Hiring: 6 Steps To Hiring More Diverse ...,"Intel’s CEO has set an aggressive goal of diversity parity by 2020. But you don’t need to be so ambitious. The simplest way to improve your diversity hiring is to pick one metric to improve upon. For example, maybe it’s increasing the percentage of qualified female employees in tech-related roles by 10% within 6 months."
373,Intel,disabled employees at Intel,https://www.theclassroom.com/texttospeech-technology-people-disabilities-7059.html,Text-to-Speech Technology for People With Disabilities ...,"Text-to-speech technology provides access to written material for people with sight, motion and learning disabilities by removing the need to read and interpret text. With the convenience of digital technology and access available through the Internet, most text to speech technology is computer-based. Solutions ..."
374,Intel,disabled employees at Intel,https://www.zdnet.com/article/computer-vendors-start-disabling-intel-management-engine/,Computer vendors start disabling Intel Management Engine ...,UPDATED: Intel has admitted that its in-chip Intel Management Engine program has major security holes. Some PC vendors are now disabling Management Engine to protect their customers.
375,Intel,disabled employees at Intel,https://www.pepsico.com/About/Diversity-and-Engagement,Diversity and Engagement - PepsiCo Home,"In the United States, Valor, one of our employee resource groups at PepsiCo, supports veterans, the military and their families as they transition from the military to the civilian workforce. Each May, in honor of the Memorial Day holiday, PepsiCo truck drivers pay tribute to the nation’s (and the company’s) war veterans with “Rolling ..."
376,Intel,disabled employees at Intel,https://www.theverge.com/2019/7/25/8909671/apple-intel-5g-smartphone-modems-acquisition,Apple buys Intel’s smartphone modem business - The Verge,"Apple will acquire “the majority” of Intel’s smartphone modem business for $1 billion, the two companies announced today.Around 2,200 Intel employees will join Apple, and Apple will acquire ..."
377,Intel,disabled employees at Intel,https://www.themuse.com/profiles/intel,Intel Jobs and Company Culture - The Muse,"Supporting Employees’ Families Flexibility and Support for Working Parents. Intel provides family-friendly benefits for every stage of life. Looking to start a family? Intel offers a variety of pregnancy, adoption, and fertility benefits, as well as new parent benefits, including additional time off, special parking, and on-site nursing rooms."
378,Intel,disabled employees at Intel,https://untemplater.com/business/how-much-is-the-average-severance-package/,How Much Is The Average Severance Package? Once You Know ...,"The employee has a classic severance package paid out to loyal employees. * 34 year old employee making $250,000 at a strategy consulting firm worked for 11 years and got 3 months base + 22 weeks. Total severance amount = $168,269 * 38 year old employee making $180,000 at a large consumer goods company worked for 15 years and got 6 months."
